Open,High,Low,Close,Adj Close,Volume,Source,Date
339.7900085449219,347.4200134277344,339.6499938964844,346.07000732421875,345.3690185546875,28158800,MSFT,2023-11-01
347.239990234375,348.8299865722656,344.7699890136719,348.32000732421875,347.6144714355469,24348100,MSFT,2023-11-02
349.6300048828125,354.3900146484375,347.3299865722656,352.79998779296875,352.0853881835937,23624000,MSFT,2023-11-03
353.45001220703125,357.5400085449219,353.3500061035156,356.5299987792969,355.8078308105469,23828300,MSFT,2023-11-06
359.3999938964844,362.4599914550781,357.6300048828125,360.5299987792969,359.7997436523437,25833900,MSFT,2023-11-07
361.6799926757813,363.8699951171875,360.5499877929688,363.2000122070313,362.4643249511719,26767800,MSFT,2023-11-08
362.2999877929688,364.7900085449219,360.3599853515625,360.6900024414063,359.9594116210937,24847300,MSFT,2023-11-09
361.489990234375,370.1000061035156,361.0700073242188,369.6700134277344,368.9212341308594,28042100,MSFT,2023-11-10
368.2200012207031,368.4700012207031,365.8999938964844,366.6799926757813,365.937255859375,19986500,MSFT,2023-11-13
371.010009765625,371.9500122070313,367.3500061035156,370.2699890136719,369.5199890136719,27683900,MSFT,2023-11-14
371.2799987792969,373.1300048828125,367.1099853515625,369.6700134277344,369.6700134277344,26860100,MSFT,2023-11-15
370.9599914550781,376.3500061035156,370.1799926757813,376.1700134277344,376.1700134277344,27182300,MSFT,2023-11-16
373.6099853515625,374.3699951171875,367.0,369.8500061035156,369.8500061035156,40157000,MSFT,2023-11-17
371.2200012207031,378.8699951171875,371.0,377.4400024414063,377.4400024414063,52465100,MSFT,2023-11-20
375.6700134277344,376.2200012207031,371.1199951171875,373.0700073242188,373.0700073242188,28423100,MSFT,2023-11-21
378.0,379.7900085449219,374.9700012207031,377.8500061035156,377.8500061035156,23345300,MSFT,2023-11-22
377.3299865722656,377.9700012207031,375.1400146484375,377.4299926757813,377.4299926757813,10176600,MSFT,2023-11-24
376.7799987792969,380.6400146484375,376.2000122070313,378.6099853515625,378.6099853515625,22179200,MSFT,2023-11-27
378.3500061035156,383.0,378.1600036621094,382.7000122070313,382.7000122070313,20453100,MSFT,2023-11-28
383.760009765625,384.2999877929688,377.4400024414063,378.8500061035156,378.8500061035156,28963400,MSFT,2023-11-29
378.489990234375,380.0899963378906,375.4700012207031,378.9100036621094,378.9100036621094,30554400,MSFT,2023-11-30
41.0,41.20000076293945,40.43000030517578,40.43000030517578,40.43000030517578,205101,JSW.WA,2023-08-01
40.38999938964844,40.38999938964844,38.81999969482422,39.08000183105469,39.08000183105469,514516,JSW.WA,2023-08-02
39.08000183105469,39.27000045776367,38.040000915527344,38.52000045776367,38.52000045776367,431367,JSW.WA,2023-08-03
38.9900016784668,39.25,38.41999816894531,38.88999938964844,38.88999938964844,346941,JSW.WA,2023-08-04
39.2599983215332,39.45000076293945,38.400001525878906,38.58000183105469,38.58000183105469,213083,JSW.WA,2023-08-07
38.68999862670898,38.68999862670898,37.52000045776367,37.7400016784668,37.7400016784668,369363,JSW.WA,2023-08-08
37.869998931884766,38.79999923706055,37.869998931884766,38.650001525878906,38.650001525878906,236056,JSW.WA,2023-08-09
38.58000183105469,38.650001525878906,37.58000183105469,37.59999847412109,37.59999847412109,383520,JSW.WA,2023-08-10
37.52999877929688,37.52999877929688,36.43000030517578,36.79999923706055,36.79999923706055,699844,JSW.WA,2023-08-11
36.79999923706055,37.209999084472656,36.02000045776367,36.02000045776367,36.02000045776367,404943,JSW.WA,2023-08-14
36.0,36.09999847412109,34.5,34.59000015258789,34.59000015258789,836735,JSW.WA,2023-08-16
34.439998626708984,34.97999954223633,33.86000061035156,34.099998474121094,34.099998474121094,538053,JSW.WA,2023-08-17
34.029998779296875,34.72999954223633,33.630001068115234,34.70000076293945,34.70000076293945,501597,JSW.WA,2023-08-18
34.75,36.34000015258789,34.54999923706055,35.349998474121094,35.349998474121094,667811,JSW.WA,2023-08-21
35.54999923706055,36.09999847412109,35.0,35.0099983215332,35.0099983215332,329080,JSW.WA,2023-08-22
35.0099983215332,35.369998931884766,34.34000015258789,34.599998474121094,34.599998474121094,374868,JSW.WA,2023-08-23
34.90999984741211,34.91999816894531,34.2599983215332,34.290000915527344,34.290000915527344,177884,JSW.WA,2023-08-24
34.31999969482422,35.5,34.27000045776367,34.720001220703125,34.720001220703125,501048,JSW.WA,2023-08-25
35.5,38.09999847412109,35.06999969482422,38.09999847412109,38.09999847412109,850060,JSW.WA,2023-08-28
38.20000076293945,38.97999954223633,36.93999862670898,37.68999862670898,37.68999862670898,510504,JSW.WA,2023-08-29
37.90999984741211,38.0,37.31999969482422,37.369998931884766,37.369998931884766,178703,JSW.WA,2023-08-30
37.34999847412109,37.7400016784668,35.86000061035156,36.209999084472656,36.209999084472656,504417,JSW.WA,2023-08-31
36.2599983215332,37.380001068115234,36.2599983215332,37.02000045776367,37.02000045776367,476491,JSW.WA,2023-09-01
37.20000076293945,38.060001373291016,37.150001525878906,37.20000076293945,37.20000076293945,228714,JSW.WA,2023-09-04
37.0099983215332,37.310001373291016,36.34999847412109,36.47999954223633,36.47999954223633,221338,JSW.WA,2023-09-05
36.369998931884766,36.7599983215332,35.369998931884766,35.9900016784668,35.9900016784668,405476,JSW.WA,2023-09-06
36.290000915527344,36.41999816894531,34.65999984741211,35.68000030517578,35.68000030517578,610970,JSW.WA,2023-09-07
35.88999938964844,37.54999923706055,35.7599983215332,37.2599983215332,37.2599983215332,593513,JSW.WA,2023-09-08
37.97999954223633,38.20000076293945,37.4900016784668,37.9900016784668,37.9900016784668,414467,JSW.WA,2023-09-11
38.20000076293945,38.27999877929688,37.15999984741211,38.0099983215332,38.0099983215332,419404,JSW.WA,2023-09-12
38.220001220703125,39.560001373291016,37.40999984741211,39.29999923706055,39.29999923706055,1064203,JSW.WA,2023-09-13
39.70000076293945,42.63999938964844,39.27000045776367,42.119998931884766,42.119998931884766,1541301,JSW.WA,2023-09-14
41.86000061035156,43.54999923706055,41.650001525878906,43.25,43.25,1625766,JSW.WA,2023-09-15
43.25,44.040000915527344,41.66999816894531,43.34999847412109,43.34999847412109,941065,JSW.WA,2023-09-18
43.29999923706055,44.41999816894531,43.09999847412109,44.34000015258789,44.34000015258789,577540,JSW.WA,2023-09-19
44.310001373291016,45.70000076293945,44.02999877929688,45.630001068115234,45.630001068115234,987740,JSW.WA,2023-09-20
45.0099983215332,45.5099983215332,44.0,44.5,44.5,432302,JSW.WA,2023-09-21
44.5,45.29999923706055,43.869998931884766,44.810001373291016,44.810001373291016,652650,JSW.WA,2023-09-22
44.47999954223633,44.5099983215332,42.619998931884766,42.68000030517578,42.68000030517578,450186,JSW.WA,2023-09-25
41.90999984741211,42.93000030517578,40.79999923706055,42.70000076293945,42.70000076293945,690363,JSW.WA,2023-09-26
42.59999847412109,44.400001525878906,42.25,43.95000076293945,43.95000076293945,459634,JSW.WA,2023-09-27
43.7400016784668,45.34000015258789,43.7400016784668,44.38999938964844,44.38999938964844,446305,JSW.WA,2023-09-28
44.5099983215332,45.0,43.5,44.02000045776367,44.02000045776367,241808,JSW.WA,2023-09-29
44.0099983215332,44.54999923706055,42.7400016784668,42.83000183105469,42.83000183105469,260932,JSW.WA,2023-10-02
42.77999877929688,43.65999984741211,42.09000015258789,42.400001525878906,42.400001525878906,277793,JSW.WA,2023-10-03
42.38999938964844,44.02999877929688,41.880001068115234,43.84999847412109,43.84999847412109,444073,JSW.WA,2023-10-04
44.209999084472656,44.619998931884766,43.77999877929688,43.9900016784668,43.9900016784668,346805,JSW.WA,2023-10-05
44.0,44.09999847412109,40.27999877929688,40.58000183105469,40.58000183105469,826940,JSW.WA,2023-10-06
40.84000015258789,42.86000061035156,40.75,42.15999984741211,42.15999984741211,351287,JSW.WA,2023-10-09
42.84000015258789,44.59999847412109,42.27000045776367,43.95000076293945,43.95000076293945,593818,JSW.WA,2023-10-10
43.59999847412109,45.400001525878906,43.119998931884766,43.61000061035156,43.61000061035156,784926,JSW.WA,2023-10-11
43.720001220703125,44.58000183105469,43.09999847412109,43.70000076293945,43.70000076293945,402942,JSW.WA,2023-10-12
43.369998931884766,44.77999877929688,43.34000015258789,44.08000183105469,44.08000183105469,493833,JSW.WA,2023-10-13
45.5,46.380001068115234,43.83000183105469,44.650001525878906,44.650001525878906,1224850,JSW.WA,2023-10-16
44.650001525878906,46.0,43.83000183105469,44.20000076293945,44.20000076293945,772141,JSW.WA,2023-10-17
44.33000183105469,45.95000076293945,44.29999923706055,45.79999923706055,45.79999923706055,611489,JSW.WA,2023-10-18
45.59999847412109,46.04999923706055,44.79999923706055,45.0,45.0,470259,JSW.WA,2023-10-19
44.959999084472656,44.9900016784668,44.09999847412109,44.09999847412109,44.09999847412109,253553,JSW.WA,2023-10-20
44.09999847412109,44.459999084472656,43.33000183105469,43.54999923706055,43.54999923706055,326151,JSW.WA,2023-10-23
44.0,44.59999847412109,42.79999923706055,43.459999084472656,43.459999084472656,444457,JSW.WA,2023-10-24
43.5,44.0,42.97999954223633,43.52000045776367,43.52000045776367,261382,JSW.WA,2023-10-25
43.040000915527344,45.52000045776367,42.52000045776367,45.459999084472656,45.459999084472656,599934,JSW.WA,2023-10-26
45.59999847412109,46.11000061035156,44.810001373291016,45.09000015258789,45.09000015258789,377844,JSW.WA,2023-10-27
45.68000030517578,48.29999923706055,45.16999816894531,46.9900016784668,46.9900016784668,1047095,JSW.WA,2023-10-30
47.72999954223633,50.79999923706055,47.560001373291016,49.93999862670898,49.93999862670898,1140430,JSW.WA,2023-10-31
50.86000061035156,51.52000045776367,48.560001373291016,50.060001373291016,50.060001373291016,1091999,JSW.WA,2023-11-02
50.08000183105469,50.08000183105469,48.970001220703125,49.5099983215332,49.5099983215332,426635,JSW.WA,2023-11-03
50.900001525878906,51.70000076293945,50.2599983215332,50.79999923706055,50.79999923706055,560069,JSW.WA,2023-11-06
50.27999877929688,51.27999877929688,49.630001068115234,50.18000030517578,50.18000030517578,763552,JSW.WA,2023-11-07
49.97999954223633,50.65999984741211,47.84999847412109,47.86000061035156,47.86000061035156,591415,JSW.WA,2023-11-08
48.0,49.130001068115234,47.650001525878906,48.95000076293945,48.95000076293945,313329,JSW.WA,2023-11-09
48.900001525878906,48.959999084472656,47.310001373291016,47.459999084472656,47.459999084472656,328640,JSW.WA,2023-11-10
47.900001525878906,48.43000030517578,47.22999954223633,47.31999969482422,47.31999969482422,227734,JSW.WA,2023-11-13
47.540000915527344,50.5,47.470001220703125,50.43999862670898,50.43999862670898,618728,JSW.WA,2023-11-14
50.880001068115234,51.36000061035156,49.400001525878906,49.709999084472656,49.709999084472656,597849,JSW.WA,2023-11-15
49.84000015258789,50.20000076293945,49.41999816894531,49.77999877929688,49.77999877929688,379688,JSW.WA,2023-11-16
49.77999877929688,50.68000030517578,49.470001220703125,49.77000045776367,49.77000045776367,292816,JSW.WA,2023-11-17
50.5,51.84000015258789,50.0,50.900001525878906,50.900001525878906,475934,JSW.WA,2023-11-20
50.63999938964844,50.900001525878906,49.58000183105469,49.970001220703125,49.970001220703125,271111,JSW.WA,2023-11-21
49.59999847412109,50.79999923706055,47.0,47.81999969482422,47.81999969482422,728520,JSW.WA,2023-11-22
46.0,46.5,41.560001373291016,42.0,42.0,2756276,JSW.WA,2023-11-23
42.0,42.400001525878906,40.86000061035156,41.09999847412109,41.09999847412109,848793,JSW.WA,2023-11-24
40.59999847412109,41.40999984741211,40.380001068115234,41.20000076293945,41.20000076293945,452967,JSW.WA,2023-11-27
41.20000076293945,41.4900016784668,40.7599983215332,40.84000015258789,40.84000015258789,424770,JSW.WA,2023-11-28
40.84000015258789,42.130001068115234,38.29999923706055,42.0,42.0,1662494,JSW.WA,2023-11-29
41.79999923706055,42.0,39.540000915527344,39.540000915527344,39.540000915527344,669191,JSW.WA,2023-11-30
130.77999877929688,132.6300048828125,130.67999267578125,131.5500030517578,131.5500030517578,23166800,GOOGL,2023-08-01
129.4499969482422,130.08999633789062,127.55999755859376,128.3800048828125,128.3800048828125,26273300,GOOGL,2023-08-02
127.97000122070312,129.38999938964844,127.41999816894533,128.4499969482422,128.4499969482422,20089500,GOOGL,2023-08-03
129.27999877929688,131.50999450683594,127.91000366210938,128.11000061035156,128.11000061035156,26130000,GOOGL,2023-08-04
129.16000366210938,131.61000061035156,129.02000427246094,131.52999877929688,131.52999877929688,22746300,GOOGL,2023-08-07
130.6199951171875,131.50999450683594,129.5399932861328,131.39999389648438,131.39999389648438,23535200,GOOGL,2023-08-08
131.66000366210938,132.0399932861328,129.0,129.66000366210938,129.66000366210938,24912900,GOOGL,2023-08-09
131.32000732421875,132.0500030517578,129.4499969482422,129.69000244140625,129.69000244140625,20857800,GOOGL,2023-08-10
128.66000366210938,129.92999267578125,128.1699981689453,129.55999755859375,129.55999755859375,19569200,GOOGL,2023-08-11
129.38999938964844,131.3699951171875,128.9600067138672,131.3300018310547,131.3300018310547,24695600,GOOGL,2023-08-14
131.10000610351562,131.4199981689453,129.27999877929688,129.77999877929688,129.77999877929688,19770700,GOOGL,2023-08-15
128.6999969482422,130.27999877929688,127.87000274658205,128.6999969482422,128.6999969482422,25216100,GOOGL,2023-08-16
129.8000030517578,131.99000549316406,129.2899932861328,129.9199981689453,129.9199981689453,33446300,GOOGL,2023-08-17
128.50999450683594,129.25,126.37999725341795,127.45999908447266,127.45999908447266,30491300,GOOGL,2023-08-18
127.18000030517578,128.72999572753906,126.55999755859376,128.3699951171875,128.3699951171875,25248700,GOOGL,2023-08-21
128.50999450683594,130.27999877929688,128.32000732421875,129.0800018310547,129.0800018310547,22067500,GOOGL,2023-08-22
130.17999267578125,133.41000366210938,129.8699951171875,132.3699951171875,132.3699951171875,27819700,GOOGL,2023-08-23
133.9499969482422,134.25,129.57000732421875,129.77999877929688,129.77999877929688,28500700,GOOGL,2023-08-24
129.5399932861328,130.75999450683594,127.25,129.8800048828125,129.8800048828125,26762900,GOOGL,2023-08-25
131.30999755859375,132.5399932861328,130.13999938964844,131.00999450683594,131.00999450683594,20543300,GOOGL,2023-08-28
132.24000549316406,136.57000732421875,132.24000549316406,134.57000732421875,134.57000732421875,43075600,GOOGL,2023-08-29
134.77999877929688,136.27999877929688,134.07000732421875,135.8800048828125,135.8800048828125,28315800,GOOGL,2023-08-30
136.00999450683594,138.0,135.7899932861328,136.1699981689453,136.1699981689453,30053800,GOOGL,2023-08-31
137.4600067138672,137.4600067138672,134.85000610351562,135.66000366210938,135.66000366210938,21524600,GOOGL,2023-09-01
135.44000244140625,136.4199981689453,134.5800018310547,135.77000427246094,135.77000427246094,19403100,GOOGL,2023-09-05
136.02000427246094,136.52999877929688,133.6699981689453,134.4600067138672,134.4600067138672,18684500,GOOGL,2023-09-06
133.58999633789062,135.5800018310547,132.9499969482422,135.25999450683594,135.25999450683594,18844300,GOOGL,2023-09-07
134.91000366210938,136.66000366210938,134.85000610351562,136.3800048828125,136.3800048828125,23558300,GOOGL,2023-09-08
136.5399932861328,137.47999572753906,135.7899932861328,136.9199981689453,136.9199981689453,20763400,GOOGL,2023-09-11
136.25999450683594,136.8699951171875,135.19000244140625,135.33999633789062,135.33999633789062,18405500,GOOGL,2023-09-12
135.08999633789062,136.89999389648438,134.14999389648438,136.7100067138672,136.7100067138672,20749500,GOOGL,2023-09-13
137.60000610351562,138.6999969482422,136.24000549316406,138.10000610351562,138.10000610351562,24751000,GOOGL,2023-09-14
137.97999572753906,138.52000427246094,136.47999572753906,137.39999389648438,137.39999389648438,38908400,GOOGL,2023-09-15
136.61000061035156,139.16000366210938,136.61000061035156,138.2100067138672,138.2100067138672,21861300,GOOGL,2023-09-18
137.4199981689453,138.41000366210938,136.6199951171875,138.0399932861328,138.0399932861328,20353700,GOOGL,2023-09-19
138.0800018310547,138.0800018310547,133.6199951171875,133.74000549316406,133.74000549316406,29927500,GOOGL,2023-09-20
131.44000244140625,132.22999572753906,130.07000732421875,130.44000244140625,130.44000244140625,31488700,GOOGL,2023-09-21
130.75999450683594,132.02999877929688,129.60000610351562,130.25,130.25,26397300,GOOGL,2023-09-22
129.8300018310547,131.1699981689453,128.9600067138672,131.11000061035156,131.11000061035156,20094600,GOOGL,2023-09-25
129.77000427246094,130.36000061035156,127.22000122070312,128.57000732421875,128.57000732421875,25718700,GOOGL,2023-09-26
128.57000732421875,130.89999389648438,128.57000732421875,130.5399932861328,130.5399932861328,22746500,GOOGL,2023-09-27
129.83999633789062,133.3000030517578,129.7899932861328,132.30999755859375,132.30999755859375,22513100,GOOGL,2023-09-28
133.27999877929688,134.0500030517578,130.36000061035156,130.86000061035156,130.86000061035156,30848100,GOOGL,2023-09-29
131.2100067138672,134.4199981689453,131.1699981689453,134.1699981689453,134.1699981689453,22288000,GOOGL,2023-10-02
133.94000244140625,134.25999450683594,131.83999633789062,132.42999267578125,132.42999267578125,22989400,GOOGL,2023-10-03
132.7899932861328,135.57000732421875,132.52999877929688,135.24000549316406,135.24000549316406,26752300,GOOGL,2023-10-04
135.07000732421875,135.49000549316406,133.4499969482422,135.07000732421875,135.07000732421875,19832600,GOOGL,2023-10-05
134.00999450683594,138.16000366210938,134.00999450683594,137.5800018310547,137.5800018310547,27583200,GOOGL,2023-10-06
136.94000244140625,138.94000244140625,135.61000061035156,138.4199981689453,138.4199981689453,19278100,GOOGL,2023-10-09
138.5,139.72000122070312,137.3300018310547,138.05999755859375,138.05999755859375,27786600,GOOGL,2023-10-10
138.5800018310547,141.11000061035156,138.5800018310547,140.5500030517578,140.5500030517578,25884300,GOOGL,2023-10-11
141.0500030517578,141.22000122070312,138.25999450683594,138.97000122070312,138.97000122070312,24765500,GOOGL,2023-10-12
139.3800048828125,140.0,136.6199951171875,137.36000061035156,137.36000061035156,23420500,GOOGL,2023-10-13
138.1699981689453,139.6300048828125,137.99000549316406,139.10000610351562,139.10000610351562,28501900,GOOGL,2023-10-16
138.6300048828125,139.89999389648438,137.17999267578125,139.72000122070312,139.72000122070312,23515800,GOOGL,2023-10-17
139.4499969482422,140.72000122070312,137.3800048828125,137.9600067138672,137.9600067138672,23375000,GOOGL,2023-10-18
138.5,139.66000366210938,137.3800048828125,137.75,137.75,26066000,GOOGL,2023-10-19
137.3300018310547,137.8699951171875,135.0800018310547,135.60000610351562,135.60000610351562,26315200,GOOGL,2023-10-20
135.0399932861328,137.66000366210938,133.9499969482422,136.5,136.5,26317900,GOOGL,2023-10-23
137.8300018310547,139.36000061035156,137.4199981689453,138.80999755859375,138.80999755859375,44814300,GOOGL,2023-10-24
128.16000366210938,128.30999755859375,125.06999969482422,125.61000061035156,125.61000061035156,84366200,GOOGL,2023-10-25
123.2699966430664,124.33000183105467,121.2699966430664,122.27999877929688,122.27999877929688,57061100,GOOGL,2023-10-26
122.87999725341795,123.30999755859376,120.20999908447266,122.16999816894533,122.16999816894533,44566500,GOOGL,2023-10-27
123.20999908447266,125.4000015258789,122.75,124.45999908447266,124.45999908447266,28940100,GOOGL,2023-10-30
125.05999755859376,125.37000274658205,122.69000244140624,124.08000183105467,124.08000183105467,26292300,GOOGL,2023-10-31
124.06999969482422,126.48999786376952,123.72000122070312,126.4499969482422,126.4499969482422,30082400,GOOGL,2023-11-01
128.4199981689453,128.97999572753906,126.93000030517578,127.48999786376952,127.48999786376952,27124600,GOOGL,2023-11-02
128.02000427246094,129.52999877929688,127.86000061035156,129.10000610351562,129.10000610351562,26380100,GOOGL,2023-11-03
129.0500030517578,130.33999633789062,128.6699981689453,130.25,130.25,19052700,GOOGL,2023-11-06
130.7100067138672,131.91000366210938,129.8800048828125,130.97000122070312,130.97000122070312,29757300,GOOGL,2023-11-07
130.97000122070312,132.2100067138672,130.77999877929688,131.83999633789062,131.83999633789062,26425800,GOOGL,2023-11-08
131.9600067138672,132.5500030517578,130.07000732421875,130.24000549316406,130.24000549316406,23747800,GOOGL,2023-11-09
130.10000610351562,132.8000030517578,129.41000366210938,132.58999633789062,132.58999633789062,26913300,GOOGL,2023-11-10
131.77999877929688,132.58999633789062,131.25,132.08999633789062,132.08999633789062,18324800,GOOGL,2023-11-13
134.19000244140625,135.6999969482422,133.32000732421875,133.6199951171875,133.6199951171875,32395200,GOOGL,2023-11-14
134.8699951171875,135.02999877929688,133.57000732421875,134.6199951171875,134.6199951171875,23861500,GOOGL,2023-11-15
135.19000244140625,137.22000122070312,134.32000732421875,136.92999267578125,136.92999267578125,28013200,GOOGL,2023-11-16
136.0,136.05999755859375,133.64999389648438,135.30999755859375,135.30999755859375,37240600,GOOGL,2023-11-17
133.69000244140625,136.66000366210938,133.6199951171875,136.25,136.25,27815500,GOOGL,2023-11-20
136.2899932861328,137.17999267578125,135.9600067138672,136.97000122070312,136.97000122070312,22635300,GOOGL,2023-11-21
137.47000122070312,139.4199981689453,137.47000122070312,138.49000549316406,138.49000549316406,17813900,GOOGL,2023-11-22
138.02999877929688,138.1300048828125,135.99000549316406,136.69000244140625,136.69000244140625,12514300,GOOGL,2023-11-24
136.02999877929688,138.4199981689453,136.0,136.41000366210938,136.41000366210938,23436500,GOOGL,2023-11-27
136.0800018310547,137.25,135.4199981689453,137.1999969482422,137.1999969482422,18730000,GOOGL,2023-11-28
137.57000732421875,138.2899932861328,134.83999633789062,134.99000549316406,134.99000549316406,23967200,GOOGL,2023-11-29
135.0500030517578,135.5500030517578,131.27999877929688,132.52999877929688,132.52999877929688,38988300,GOOGL,2023-11-30
244.8099975585937,254.27999877929688,242.6199951171875,251.6000061035156,251.6000061035156,123810400,TSLA,2023-10-02
248.6100006103516,250.0200042724609,244.4499969482422,246.52999877929688,246.52999877929688,101985300,TSLA,2023-10-03
248.13999938964844,261.8599853515625,247.6000061035156,261.1600036621094,261.1600036621094,129721600,TSLA,2023-10-04
260.0,263.6000061035156,256.25,260.04998779296875,260.04998779296875,119159200,TSLA,2023-10-05
253.97999572753903,261.6499938964844,250.6499938964844,260.5299987792969,260.5299987792969,117947000,TSLA,2023-10-06
255.3099975585937,261.3599853515625,252.0500030517578,259.6700134277344,259.6700134277344,101377900,TSLA,2023-10-09
257.75,268.94000244140625,257.6499938964844,263.6199951171875,263.6199951171875,122656000,TSLA,2023-10-10
266.20001220703125,268.6000061035156,260.8999938964844,262.989990234375,262.989990234375,103706300,TSLA,2023-10-11
262.9200134277344,265.4100036621094,256.6300048828125,258.8699951171875,258.8699951171875,111508100,TSLA,2023-10-12
258.8999938964844,259.6000061035156,250.22000122070312,251.1199951171875,251.1199951171875,102073800,TSLA,2023-10-13
250.0500030517578,255.3999938964844,248.47999572753903,253.9199981689453,253.9199981689453,88917200,TSLA,2023-10-16
250.1000061035156,257.17999267578125,247.0800018310547,254.8500061035156,254.8500061035156,93562900,TSLA,2023-10-17
252.6999969482422,254.6300048828125,242.0800018310547,242.67999267578125,242.67999267578125,125147800,TSLA,2023-10-18
225.9499969482422,230.6100006103516,216.77999877929688,220.1100006103516,220.1100006103516,170772700,TSLA,2023-10-19
217.009994506836,218.8600006103516,210.4199981689453,211.9900054931641,211.9900054931641,137734000,TSLA,2023-10-20
210.0,216.97999572753903,202.509994506836,212.0800018310547,212.0800018310547,150683400,TSLA,2023-10-23
216.5,222.0500030517578,214.1100006103516,216.5200042724609,216.5200042724609,118231100,TSLA,2023-10-24
215.8800048828125,220.1000061035156,212.1999969482422,212.4199981689453,212.4199981689453,107065100,TSLA,2023-10-25
211.32000732421875,214.8000030517578,204.8800048828125,205.759994506836,205.759994506836,115112600,TSLA,2023-10-26
210.6000061035156,212.4100036621093,205.7700042724609,207.3000030517578,207.3000030517578,94881200,TSLA,2023-10-27
209.27999877929688,210.8800048828125,194.6699981689453,197.3600006103516,197.3600006103516,136448200,TSLA,2023-10-30
196.1199951171875,202.8000030517578,194.07000732421875,200.83999633789065,200.83999633789065,118068300,TSLA,2023-10-31
204.0399932861328,205.9900054931641,197.8500061035156,205.6600036621093,205.6600036621093,121661700,TSLA,2023-11-01
212.97000122070312,219.1999969482422,211.4499969482422,218.509994506836,218.509994506836,125987600,TSLA,2023-11-02
221.1499938964844,226.3699951171875,218.3999938964844,219.9600067138672,219.9600067138672,119281000,TSLA,2023-11-03
223.97999572753903,226.32000732421875,215.0,219.2700042724609,219.2700042724609,117335800,TSLA,2023-11-06
219.97999572753903,223.1199951171875,215.72000122070312,222.17999267578125,222.17999267578125,116900100,TSLA,2023-11-07
223.1499938964844,224.1499938964844,217.63999938964844,222.1100006103516,222.1100006103516,106584800,TSLA,2023-11-08
219.75,220.8000030517578,206.67999267578125,209.97999572753903,209.97999572753903,142110500,TSLA,2023-11-09
210.02999877929688,215.3800048828125,205.69000244140625,214.6499938964844,214.6499938964844,130994000,TSLA,2023-11-10
215.6000061035156,225.3999938964844,211.6100006103516,223.7100067138672,223.7100067138672,140447600,TSLA,2023-11-13
235.02999877929688,238.13999938964844,230.72000122070312,237.4100036621093,237.4100036621093,149771600,TSLA,2023-11-14
239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789065,242.83999633789065,150354000,TSLA,2023-11-15
239.4900054931641,240.8800048828125,230.9600067138672,233.58999633789065,233.58999633789065,136816800,TSLA,2023-11-16
232.0,237.38999938964844,226.5399932861328,234.3000030517578,234.3000030517578,142532800,TSLA,2023-11-17
234.0399932861328,237.1000061035156,231.0200042724609,235.6000061035156,235.6000061035156,116320100,TSLA,2023-11-20
235.0399932861328,243.6199951171875,233.33999633789065,241.1999969482422,241.1999969482422,122288000,TSLA,2023-11-21
242.0399932861328,244.009994506836,231.3999938964844,234.2100067138672,234.2100067138672,117950600,TSLA,2023-11-22
233.75,238.75,232.3300018310547,235.4499969482422,235.4499969482422,65125200,TSLA,2023-11-24
236.88999938964844,238.3300018310547,232.1000061035156,236.0800018310547,236.0800018310547,112031800,TSLA,2023-11-27
236.67999267578125,247.0,234.009994506836,246.72000122070312,246.72000122070312,148549900,TSLA,2023-11-28
249.2100067138672,252.75,242.759994506836,244.13999938964844,244.13999938964844,135401300,TSLA,2023-11-29
245.13999938964844,245.22000122070312,236.9100036621093,240.0800018310547,240.0800018310547,132353200,TSLA,2023-11-30
30.809999465942383,31.34000015258789,30.549999237060547,30.549999237060547,26.747222900390625,2144619,PZU.WA,2022-05-02
30.96999931335449,31.09000015258789,30.479999542236328,30.709999084472656,26.88730812072754,2077052,PZU.WA,2022-05-04
31.18000030517578,31.299999237060547,29.799999237060547,29.799999237060547,26.0905818939209,1815374,PZU.WA,2022-05-05
29.850000381469727,30.100000381469727,29.209999084472656,30.09000015258789,26.34448432922364,1632668,PZU.WA,2022-05-06
30.1200008392334,30.18000030517578,29.229999542236328,29.670000076293945,25.97676467895508,1872511,PZU.WA,2022-05-09
30.100000381469727,30.100000381469727,29.11000061035156,29.36000061035156,25.705352783203125,2153706,PZU.WA,2022-05-10
29.71999931335449,29.799999237060547,29.07999992370605,29.170000076293945,25.539003372192383,1669652,PZU.WA,2022-05-11
28.89999961853028,29.520000457763672,28.450000762939453,29.059999465942383,25.44269561767578,1817622,PZU.WA,2022-05-12
29.299999237060547,30.229999542236328,29.200000762939453,29.940000534057617,26.21315574645996,1603059,PZU.WA,2022-05-13
29.89999961853028,30.39999961853028,29.43000030517578,29.479999542236328,25.810415267944336,1827482,PZU.WA,2022-05-16
29.93000030517578,30.479999542236328,29.799999237060547,30.049999237060547,26.30946159362793,1999211,PZU.WA,2022-05-17
30.459999084472656,30.559999465942383,29.940000534057617,29.950000762939453,26.221912384033203,1844072,PZU.WA,2022-05-18
29.790000915527344,30.479999542236328,29.40999984741211,30.1200008392334,26.370750427246094,1641429,PZU.WA,2022-05-19
30.420000076293945,30.64999961853028,30.020000457763672,30.32999992370605,26.55460929870605,1678453,PZU.WA,2022-05-20
30.790000915527344,32.560001373291016,30.770000457763672,32.5,28.45449447631836,3360101,PZU.WA,2022-05-23
